timestamp,base_station_id,cell_id,rssi_dbm,sinr_db,throughput_mbps,latency_ms,jitter_ms,packet_loss_percent,cpu_usage_percent,memory_usage_percent,active_users,temperature_celsius,fault_status,hour,day_of_week,is_peak_hour,network_quality_score,resource_stress
2025-01-02 15:22:00,BS_027,CELL_0020,-50.77,15.88,96.74,18.37,2.93,0.14,24.61,72.02,406,43.65,Normal,15,3,1,0.7947533333333333,48.315
2025-01-02 15:23:00,BS_009,CELL_0134,-67.15,14.67,110.41,17.1,3.34,0.61,46.81,72.33,71,45.74,Normal,15,3,1,0.7409933333333334,59.57
2025-01-02 15:24:00,BS_050,CELL_0087,-50.95,19.92,100.29,16.27,4.14,0.23,31.88,72.1,269,35.88,Normal,15,3,1,0.82972,51.989999999999995
2025-01-02 15:25:00,BS_003,CELL_0133,-56.5,26.63,108.23,5.38,3.41,0.29,54.68,35.24,115,35.66,Normal,15,3,1,0.8845000000000002,44.96
2025-01-02 15:26:00,BS_003,CELL_0050,-62.96,26.2,119.99,7.78,1.82,0.25,63.74,32.49,154,34.03,Normal,15,3,1,0.8667533333333334,48.115
2025-01-02 15:27:00,BS_039,CELL_0023,-50.12,25.29,127.33,11.15,2.25,0.91,60.91,64.32,247,28.85,Normal,15,3,1,0.9137733333333333,62.614999999999995
2025-01-02 15:28:00,BS_021,CELL_0191,-68.86,26.48,141.0,6.87,4.91,0.99,30.64,72.88,443,30.47,Normal,15,3,1,0.8733733333333333,51.76
2025-01-02 15:29:00,BS_023,CELL_0014,-65.49,23.19,106.63,8.09,2.69,0.66,60.87,52.91,143,35.91,Normal,15,3,1,0.8173133333333333,56.89
2025-01-02 15:30:00,BS_041,CELL_0125,-90.71,-4.77,27.7,173.16,43.64,5.51,62.1,89.63,818,53.43,Faulty,15,3,1,0.08495333333333341,75.865
2025-01-02 15:31:00,BS_017,CELL_0075,-51.52,30.19,116.95,12.23,1.18,0.56,57.48,31.82,173,32.6,Normal,15,3,1,0.92554,44.65
2025-01-02 15:32:00,BS_034,CELL_0115,-59.06,25.45,93.55,6.99,1.56,0.05,59.01,45.42,171,36.92,Normal,15,3,1,0.8440799999999999,52.215
2025-01-02 15:33:00,BS_036,CELL_0189,-52.58,20.13,104.5,9.71,3.85,0.16,64.69,36.14,73,30.3,Normal,15,3,1,0.8434733333333333,50.415
2025-01-02 15:34:00,BS_040,CELL_0186,-52.19,24.75,129.08,15.09,2.99,0.72,26.21,34.61,239,36.29,Normal,15,3,1,0.8967266666666667,30.41
2025-01-02 15:35:00,BS_039,CELL_0013,-62.31,29.4,104.72,10.62,4.44,0.52,45.37,74.69,347,42.69,Normal,15,3,1,0.8641066666666667,60.03
2025-01-02 15:36:00,BS_019,CELL_0147,-61.08,26.08,93.81,7.68,2.62,0.49,29.09,30.71,281,49.8,Normal,15,3,1,0.8382866666666666,29.9
2025-01-02 15:37:00,BS_011,CELL_0104,-71.33,17.44,141.89,14.68,2.46,0.5,57.81,61.78,369,48.56,Normal,15,3,1,0.7897733333333334,59.795
2025-01-02 15:38:00,BS_040,CELL_0147,-59.98,16.8,108.55,19.68,2.75,0.47,60.4,69.13,386,32.41,Normal,15,3,1,0.7765133333333334,64.765
2025-01-02 15:39:00,BS_039,CELL_0195,-60.5,16.0,150.0,19.24,4.8,0.94,50.02,62.84,397,44.03,Normal,15,3,1,0.8243066666666667,56.43000000000001
2025-01-02 15:40:00,BS_006,CELL_0134,-55.51,22.67,91.64,10.87,4.89,0.35,34.78,54.09,237,39.48,Normal,15,3,1,0.82884,44.435
2025-01-02 15:41:00,BS_037,CELL_0064,-69.54,18.24,78.05,15.43,3.48,0.64,27.35,55.44,200,25.53,Normal,15,3,1,0.7153666666666666,41.394999999999996
2025-01-02 15:42:00,BS_020,CELL_0146,-55.04,28.87,86.27,12.3,1.99,0.17,50.94,73.87,149,48.83,Normal,15,3,1,0.8623933333333333,62.405
2025-01-02 15:43:00,BS_007,CELL_0048,-52.72,27.56,137.92,11.9,3.5,0.38,61.96,66.32,164,32.36,Normal,15,3,1,0.9321866666666667,64.14
2025-01-02 15:44:00,BS_028,CELL_0104,-98.12,-2.13,35.44,98.13,31.01,6.87,92.05,43.01,818,72.99,Faulty,15,3,1,0.2305733333333333,67.53
2025-01-02 15:45:00,BS_031,CELL_0040,-61.54,13.82,89.09,11.01,2.91,0.54,39.9,35.3,441,35.44,Normal,15,3,1,0.74166,37.599999999999994
2025-01-02 15:46:00,BS_042,CELL_0114,-53.2,22.24,110.75,19.21,4.38,0.98,28.7,39.72,337,48.58,Normal,15,3,1,0.8427533333333334,34.21
2025-01-02 15:47:00,BS_034,CELL_0156,-62.72,24.76,147.25,14.4,4.53,0.33,31.02,60.16,358,47.7,Normal,15,3,1,0.8810600000000002,45.589999999999996
2025-01-02 15:48:00,BS_034,CELL_0036,-56.38,28.76,116.53,8.83,2.74,0.52,52.86,55.25,58,45.9,Normal,15,3,1,0.9028866666666667,54.055
2025-01-02 15:49:00,BS_001,CELL_0089,-69.43,21.83,136.33,12.01,4.37,0.34,68.0,69.93,110,49.54,Normal,15,3,1,0.8248866666666665,68.965
2025-01-02 15:50:00,BS_037,CELL_0157,-50.27,22.04,112.76,11.74,2.34,0.53,41.71,31.35,461,46.22,Normal,15,3,1,0.87166,36.53
2025-01-02 15:51:00,BS_038,CELL_0196,-104.79,-2.87,36.02,151.86,42.91,19.35,70.74,63.88,636,48.74,Faulty,15,3,1,0.06731333333333331,67.31
2025-01-02 15:52:00,BS_037,CELL_0097,-56.84,30.67,106.91,7.79,2.61,0.47,37.24,58.37,474,30.42,Normal,15,3,1,0.9031333333333335,47.805
2025-01-02 15:53:00,BS_028,CELL_0026,-61.62,16.69,119.28,18.67,4.37,0.59,53.6,60.86,124,44.16,Normal,15,3,1,0.7853066666666668,57.230000000000004
2025-01-02 15:54:00,BS_021,CELL_0147,-62.48,26.64,100.74,8.53,4.73,0.82,36.84,71.57,111,31.3,Normal,15,3,1,0.8433,54.205
2025-01-02 15:55:00,BS_018,CELL_0103,-93.15,4.93,20.99,134.44,41.35,19.06,38.05,83.8,659,78.99,Faulty,15,3,1,0.18125333333333335,60.925
2025-01-02 15:56:00,BS_003,CELL_0008,-92.12,-4.42,15.07,170.55,40.67,7.0,32.32,81.38,500,45.26,Faulty,15,3,1,0.06704666666666664,56.849999999999994
2025-01-02 15:57:00,BS_028,CELL_0154,-59.42,25.17,100.15,18.07,1.21,0.78,39.53,69.84,82,49.96,Normal,15,3,1,0.8259533333333335,54.685
2025-01-02 15:58:00,BS_049,CELL_0100,-95.58,2.82,38.02,124.13,40.58,14.04,25.63,76.76,916,69.48,Faulty,15,3,1,0.21083333333333337,51.195
2025-01-02 15:59:00,BS_002,CELL_0013,-58.98,29.07,86.99,9.23,3.15,0.18,67.27,46.88,78,40.3,Normal,15,3,1,0.8550466666666667,57.075
2025-01-02 16:00:00,BS_019,CELL_0162,-100.98,0.59,10.08,123.88,24.16,15.35,84.34,57.68,732,61.31,Faulty,16,3,1,0.13499333333333333,71.01
2025-01-02 16:01:00,BS_041,CELL_0134,-111.24,-1.98,24.03,177.32,47.75,12.87,30.77,80.15,612,70.5,Faulty,16,3,1,0.0,55.46
2025-01-02 16:02:00,BS_032,CELL_0113,-92.69,0.11,28.57,116.31,49.0,9.23,41.11,48.93,865,82.72,Faulty,16,3,1,0.2169866666666667,45.019999999999996
2025-01-02 16:03:00,BS_047,CELL_0104,-58.41,29.47,135.02,13.04,4.96,0.7,58.15,48.52,116,39.91,Normal,16,3,1,0.9153733333333335,53.335
2025-01-02 16:04:00,BS_036,CELL_0024,-64.44,20.79,125.61,13.76,1.15,0.88,57.29,52.14,370,45.65,Normal,16,3,1,0.81904,54.715
2025-01-02 16:05:00,BS_004,CELL_0042,-64.45,21.23,89.54,19.54,4.67,0.38,48.27,71.96,84,44.23,Normal,16,3,1,0.7632800000000002,60.114999999999995
2025-01-02 16:06:00,BS_026,CELL_0135,-92.36,1.89,18.34,133.62,32.87,19.39,39.71,93.37,601,53.11,Faulty,16,3,1,0.16159333333333337,66.54
2025-01-02 16:07:00,BS_009,CELL_0081,-106.49,-4.1,36.42,187.6,46.15,12.66,89.8,51.14,968,83.44,Faulty,16,3,1,0.0,70.47
2025-01-02 16:08:00,BS_035,CELL_0021,-96.81,0.63,12.08,151.5,20.41,9.87,35.37,94.79,964,51.57,Faulty,16,3,1,0.11032666666666666,65.08
2025-01-02 16:09:00,BS_039,CELL_0042,-97.48,-1.96,38.19,197.53,29.44,20.62,58.5,76.83,567,63.71,Faulty,16,3,1,0.011633333333333329,67.66499999999999
2025-01-02 16:10:00,BS_023,CELL_0097,-55.25,23.45,144.21,5.6,4.69,0.2,26.06,39.82,88,47.29,Normal,16,3,1,0.9160133333333333,32.94
2025-01-02 16:11:00,BS_020,CELL_0068,-64.57,28.79,89.53,8.66,4.26,0.11,49.63,62.67,136,46.61,Normal,16,3,1,0.8354866666666667,56.150000000000006
2025-01-02 16:12:00,BS_010,CELL_0102,-52.14,18.38,113.51,15.67,4.44,0.94,34.7,31.94,468,27.36,Normal,16,3,1,0.8321000000000001,33.32
2025-01-02 16:13:00,BS_004,CELL_0061,-95.81,4.93,32.1,82.01,34.89,14.22,71.15,85.76,703,63.82,Faulty,16,3,1,0.2999666666666667,78.45500000000001
2025-01-02 16:14:00,BS_010,CELL_0119,-96.21,2.2,26.74,106.8,48.27,15.45,57.47,68.24,968,52.47,Faulty,16,3,1,0.22098000000000004,62.855
2025-01-02 16:15:00,BS_011,CELL_0164,-115.18,-1.78,37.66,277.53,32.15,13.26,33.68,74.55,633,65.78,Faulty,16,3,1,0.0,54.114999999999995
2025-01-02 16:16:00,BS_011,CELL_0147,-69.36,18.25,121.99,13.76,3.54,0.72,47.31,63.05,301,44.61,Normal,16,3,1,0.77792,55.18
2025-01-02 16:17:00,BS_029,CELL_0060,-70.3,25.55,133.6,16.29,4.27,0.67,57.89,69.0,168,46.87,Normal,16,3,1,0.8333466666666667,63.445
2025-01-02 16:18:00,BS_008,CELL_0132,-52.38,30.13,136.32,14.44,3.08,0.97,28.86,60.67,213,35.21,Normal,16,3,1,0.9422866666666667,44.765
2025-01-02 16:19:00,BS_037,CELL_0193,-64.1,20.57,139.11,7.25,4.78,0.51,42.48,63.25,302,44.64,Normal,16,3,1,0.8506933333333333,52.864999999999995
2025-01-02 16:20:00,BS_047,CELL_0163,-53.82,21.67,140.48,15.38,2.01,0.91,41.43,60.63,110,36.34,Normal,16,3,1,0.8839133333333334,51.03
2025-01-02 16:21:00,BS_026,CELL_0128,-67.17,27.97,100.96,8.88,4.68,0.81,31.8,48.23,449,45.19,Normal,16,3,1,0.8330200000000001,40.015
2025-01-02 16:22:00,BS_001,CELL_0094,-54.05,21.22,128.09,5.51,4.05,0.03,58.23,46.93,123,27.11,Normal,16,3,1,0.8849733333333334,52.58
2025-01-02 16:23:00,BS_012,CELL_0058,-53.08,18.35,105.8,11.43,4.09,0.48,51.46,44.76,131,27.15,Normal,16,3,1,0.82726,48.11
2025-01-02 16:24:00,BS_043,CELL_0094,-50.14,17.35,89.0,9.5,3.51,0.69,20.74,45.08,279,48.43,Normal,16,3,1,0.8133933333333334,32.91
2025-01-02 16:25:00,BS_026,CELL_0146,-57.8,17.24,143.51,17.27,2.58,0.59,27.52,33.28,383,44.25,Normal,16,3,1,0.8393600000000001,30.4
2025-01-02 16:26:00,BS_037,CELL_0036,-105.65,-4.85,18.06,102.93,35.25,8.06,49.84,65.12,804,83.2,Faulty,16,3,1,0.14716666666666664,57.480000000000004
2025-01-02 16:27:00,BS_035,CELL_0198,-55.69,18.99,132.09,13.68,4.94,1.0,54.09,40.58,369,40.22,Normal,16,3,1,0.8506,47.335
2025-01-02 16:28:00,BS_035,CELL_0005,-102.27,2.53,38.7,82.81,36.14,8.27,29.52,90.52,935,58.24,Faulty,16,3,1,0.2772266666666667,60.019999999999996
2025-01-02 16:29:00,BS_039,CELL_0178,-98.84,-0.34,27.27,146.12,48.8,13.28,69.67,69.83,999,73.77,Faulty,16,3,1,0.11993333333333331,69.75
2025-01-02 16:30:00,BS_017,CELL_0130,-50.12,21.61,103.65,12.06,2.11,0.38,68.45,59.18,202,47.06,Normal,16,3,1,0.8569066666666667,63.815
2025-01-02 16:31:00,BS_048,CELL_0157,-61.1,24.92,83.16,8.8,1.17,0.07,45.61,58.33,381,27.1,Normal,16,3,1,0.8148733333333334,51.97
2025-01-02 16:32:00,BS_041,CELL_0140,-69.85,21.34,154.1,16.87,2.22,0.92,45.38,73.31,434,47.82,Normal,16,3,1,0.8327533333333333,59.345
2025-01-02 16:33:00,BS_029,CELL_0024,-57.41,20.15,92.24,12.04,4.65,0.01,37.85,38.06,328,35.04,Normal,16,3,1,0.8035800000000002,37.955
2025-01-02 16:34:00,BS_013,CELL_0139,-55.71,17.96,109.95,13.76,1.26,0.14,58.46,59.55,63,48.35,Normal,16,3,1,0.8156933333333334,59.004999999999995
2025-01-02 16:35:00,BS_025,CELL_0200,-54.22,16.56,123.29,6.1,1.03,0.15,23.9,57.63,418,40.7,Normal,16,3,1,0.8454066666666666,40.765
2025-01-02 16:36:00,BS_032,CELL_0157,-63.78,24.66,114.33,8.51,3.06,0.8,46.61,47.3,126,46.43,Normal,16,3,1,0.8431000000000001,46.955
2025-01-02 16:37:00,BS_028,CELL_0130,-66.98,25.19,149.14,5.21,2.76,0.65,44.86,68.05,478,45.85,Normal,16,3,1,0.8871466666666666,56.455
2025-01-02 16:38:00,BS_037,CELL_0051,-50.1,23.14,99.57,5.31,4.13,0.08,44.7,63.74,454,41.08,Normal,16,3,1,0.8758466666666667,54.22
2025-01-02 16:39:00,BS_034,CELL_0001,-60.34,27.74,154.01,9.07,3.81,0.93,39.93,38.38,370,44.81,Normal,16,3,1,0.9289200000000001,39.155
2025-01-02 16:40:00,BS_045,CELL_0069,-66.74,23.43,111.82,15.5,4.99,0.03,64.15,59.86,494,34.01,Normal,16,3,1,0.8072733333333334,62.005
2025-01-02 16:41:00,BS_025,CELL_0187,-58.74,18.21,140.47,13.79,4.78,0.57,50.98,60.85,341,25.96,Normal,16,3,1,0.8450133333333334,55.915
2025-01-02 16:42:00,BS_011,CELL_0072,-49.73,25.63,82.67,15.56,2.65,0.31,64.99,37.92,432,33.57,Normal,16,3,1,0.8504333333333334,51.455
2025-01-02 16:43:00,BS_017,CELL_0047,-64.52,16.38,108.58,5.18,2.2,0.93,66.71,47.69,353,34.85,Normal,16,3,1,0.7836733333333333,57.199999999999996
2025-01-02 16:44:00,BS_040,CELL_0076,-108.0,0.62,34.26,200.42,46.15,24.78,75.45,86.57,904,60.66,Faulty,16,3,1,0.0,81.00999999999999
2025-01-02 16:45:00,BS_013,CELL_0140,-55.59,16.29,86.86,13.91,4.45,0.58,68.02,71.57,102,33.5,Normal,16,3,1,0.7730733333333334,69.79499999999999
2025-01-02 16:46:00,BS_006,CELL_0176,-106.55,-4.72,22.25,149.93,41.18,17.15,44.59,69.32,672,73.9,Faulty,16,3,1,0.037839999999999985,56.955
2025-01-02 16:47:00,BS_012,CELL_0088,-55.87,17.71,123.63,19.76,4.62,0.87,39.45,73.59,137,35.09,Normal,16,3,1,0.8181666666666666,56.52
2025-01-02 16:48:00,BS_045,CELL_0057,-52.38,24.38,93.14,19.31,2.8,0.13,37.17,57.36,401,34.25,Normal,16,3,1,0.83832,47.265
2025-01-02 16:49:00,BS_033,CELL_0028,-95.19,2.99,31.76,104.27,40.69,5.16,49.34,60.12,987,70.83,Faulty,16,3,1,0.26266,54.730000000000004
2025-01-02 16:50:00,BS_025,CELL_0144,-64.17,21.64,138.46,10.86,1.05,0.35,36.22,57.44,437,37.19,Normal,16,3,1,0.84978,46.83
2025-01-02 16:51:00,BS_017,CELL_0058,-50.96,16.64,91.22,7.45,4.16,0.01,20.38,43.8,369,28.0,Normal,16,3,1,0.8138000000000001,32.089999999999996
2025-01-02 16:52:00,BS_033,CELL_0148,-63.23,20.69,111.59,19.69,1.5,0.37,23.73,67.46,296,39.98,Normal,16,3,1,0.79368,45.595
2025-01-02 16:53:00,BS_013,CELL_0134,-108.24,2.13,39.19,144.5,34.95,7.81,45.02,52.98,906,46.51,Faulty,16,3,1,0.12887333333333334,49.0
2025-01-02 16:54:00,BS_014,CELL_0101,-58.56,23.24,130.42,5.39,3.19,0.59,35.38,44.64,282,27.69,Normal,16,3,1,0.8826266666666667,40.010000000000005
2025-01-02 16:55:00,BS_013,CELL_0028,-59.9,27.44,98.64,18.68,3.97,0.4,30.83,37.81,367,47.15,Normal,16,3,1,0.8366933333333334,34.32
2025-01-02 16:56:00,BS_031,CELL_0187,-52.64,17.9,93.26,7.84,4.23,0.28,62.29,53.6,171,44.97,Normal,16,3,1,0.81688,57.945
2025-01-02 16:57:00,BS_021,CELL_0012,-62.87,28.26,138.08,16.97,1.4,0.8,20.8,57.93,483,28.74,Normal,16,3,1,0.8854866666666668,39.365
2025-01-02 16:58:00,BS_007,CELL_0073,-51.67,25.38,120.88,16.32,1.93,0.17,67.52,65.66,68,44.41,Normal,16,3,1,0.8907133333333335,66.59
2025-01-02 16:59:00,BS_025,CELL_0158,-102.83,4.65,30.94,143.7,49.07,18.55,94.82,78.28,768,63.92,Faulty,16,3,1,0.13643333333333338,86.55
2025-01-02 17:00:00,BS_047,CELL_0034,-99.76,4.06,22.13,107.65,26.98,14.93,20.5,59.85,620,78.79,Faulty,17,3,1,0.2123733333333333,40.175
2025-01-02 17:01:00,BS_050,CELL_0090,-61.58,25.38,122.24,5.33,1.22,0.53,40.11,70.06,219,38.94,Normal,17,3,1,0.8741466666666667,55.085
2025-01-02 17:02:00,BS_050,CELL_0110,-58.55,25.0,104.14,14.6,4.32,1.0,40.8,73.0,492,44.32,Normal,17,3,1,0.8401200000000002,56.9
2025-01-02 17:03:00,BS_049,CELL_0116,-53.25,16.26,101.2,7.24,3.95,0.41,46.95,42.58,491,29.19,Normal,17,3,1,0.8150333333333334,44.765
2025-01-02 17:04:00,BS_022,CELL_0131,-65.52,20.37,118.04,10.06,3.19,0.77,36.86,63.34,392,31.99,Normal,17,3,1,0.8094466666666666,50.1
2025-01-02 17:05:00,BS_047,CELL_0151,-68.43,16.8,120.02,14.59,1.85,0.75,41.1,46.37,493,32.93,Normal,17,3,1,0.7676266666666667,43.735
2025-01-02 17:06:00,BS_040,CELL_0074,-69.63,26.38,87.52,13.48,3.21,0.39,28.89,35.8,364,47.76,Normal,17,3,1,0.7863,32.345
2025-01-02 17:07:00,BS_045,CELL_0110,-52.69,19.02,125.3,5.22,4.39,0.72,69.27,31.14,485,25.16,Normal,17,3,1,0.8712266666666668,50.205
2025-01-02 17:08:00,BS_010,CELL_0079,-108.11,0.29,18.74,196.71,45.71,16.0,37.22,75.6,618,47.91,Faulty,17,3,1,0.0,56.41
2025-01-02 17:09:00,BS_042,CELL_0030,-91.33,-1.53,37.03,119.03,41.98,16.05,85.14,43.81,502,57.96,Faulty,17,3,1,0.20369333333333337,64.475
2025-01-02 17:10:00,BS_034,CELL_0053,-70.86,21.01,93.6,19.96,1.49,0.54,51.67,49.16,427,29.55,Normal,17,3,1,0.7404266666666667,50.415
2025-01-02 17:11:00,BS_020,CELL_0073,-106.8,2.79,18.98,105.32,36.75,11.15,59.36,61.07,800,69.8,Faulty,17,3,1,0.1837666666666667,60.215
2025-01-02 17:12:00,BS_010,CELL_0128,-52.28,29.58,114.84,10.39,2.3,0.27,68.15,61.07,163,35.58,Normal,17,3,1,0.9198800000000003,64.61
2025-01-02 17:13:00,BS_029,CELL_0185,-67.62,17.82,111.71,6.04,3.81,0.52,67.47,58.94,126,43.67,Normal,17,3,1,0.7841466666666667,63.205
2025-01-02 17:14:00,BS_033,CELL_0190,-92.39,2.29,13.13,179.78,40.47,5.48,88.94,55.84,986,83.35,Faulty,17,3,1,0.0926933333333333,72.39
2025-01-02 17:15:00,BS_012,CELL_0182,-65.43,24.95,133.79,16.2,3.88,0.66,47.17,66.74,427,28.34,Normal,17,3,1,0.84928,56.955
2025-01-02 17:16:00,BS_009,CELL_0052,-64.19,28.78,83.22,10.5,3.92,0.43,50.33,69.54,380,25.18,Normal,17,3,1,0.8242066666666666,59.935
2025-01-02 17:17:00,BS_006,CELL_0016,-57.67,19.1,79.14,9.09,2.8,0.2,38.86,30.37,96,37.99,Normal,17,3,1,0.7835933333333334,34.615
2025-01-02 17:18:00,BS_032,CELL_0041,-49.88,29.73,127.66,5.79,3.96,0.11,30.2,54.87,226,25.61,Normal,17,3,1,0.9570933333333334,42.535
2025-01-02 17:19:00,BS_031,CELL_0104,-104.77,4.25,15.39,188.59,29.38,6.95,26.53,65.08,902,52.23,Faulty,17,3,1,0.03869333333333336,45.805
2025-01-02 17:20:00,BS_030,CELL_0083,-51.29,13.88,145.4,8.93,4.54,0.69,33.02,73.8,337,40.69,Normal,17,3,1,0.8620000000000001,53.41
2025-01-02 17:21:00,BS_025,CELL_0040,-69.59,27.13,91.0,10.58,3.4,0.48,63.14,72.4,216,28.56,Normal,17,3,1,0.8017200000000001,67.77000000000001
2025-01-02 17:22:00,BS_050,CELL_0172,-98.46,-4.2,28.07,182.08,21.44,17.0,48.68,76.17,623,74.18,Faulty,17,3,1,0.017426666666666674,62.425
2025-01-02 17:23:00,BS_036,CELL_0047,-62.41,16.84,92.59,18.78,1.44,0.87,55.91,73.22,380,36.72,Normal,17,3,1,0.7467800000000001,64.565
2025-01-02 17:24:00,BS_044,CELL_0056,-113.58,3.17,31.79,225.07,45.8,16.43,69.15,93.16,989,78.51,Faulty,17,3,1,0.0,81.155
2025-01-02 17:25:00,BS_012,CELL_0045,-106.35,3.46,31.25,273.63,36.31,21.2,50.9,49.42,551,74.31,Faulty,17,3,1,0.0,50.16
2025-01-02 17:26:00,BS_043,CELL_0150,-59.52,19.56,118.08,8.86,2.76,0.28,23.77,43.64,333,38.77,Normal,17,3,1,0.83148,33.705
2025-01-02 17:27:00,BS_011,CELL_0084,-95.04,-3.25,22.73,93.78,24.16,14.26,72.69,53.45,795,79.23,Faulty,17,3,1,0.21239999999999998,63.07
2025-01-02 17:28:00,BS_021,CELL_0143,-55.79,17.74,113.99,17.95,1.7,0.02,66.98,42.01,112,37.23,Normal,17,3,1,0.8111533333333334,54.495000000000005
2025-01-02 17:29:00,BS_048,CELL_0191,-50.03,24.78,114.22,11.45,3.29,0.09,64.13,39.85,463,34.83,Normal,17,3,1,0.8942933333333334,51.989999999999995
2025-01-02 17:30:00,BS_002,CELL_0147,-107.33,-4.82,28.92,157.82,37.51,7.75,84.91,71.77,987,76.0,Faulty,17,3,1,0.04596666666666668,78.34
2025-01-02 17:31:00,BS_047,CELL_0030,-60.53,15.51,123.56,13.31,3.62,0.9,29.02,50.11,472,46.2,Normal,17,3,1,0.7976066666666667,39.565
2025-01-02 17:32:00,BS_001,CELL_0048,-67.99,27.81,111.05,17.22,2.25,0.4,48.55,49.81,132,26.39,Normal,17,3,1,0.8262666666666668,49.18
2025-01-02 17:33:00,BS_039,CELL_0120,-102.9,-4.54,10.47,137.24,22.87,7.91,88.3,79.53,609,64.61,Faulty,17,3,1,0.0817933333333333,83.91499999999999
2025-01-02 17:34:00,BS_021,CELL_0036,-51.01,24.44,124.6,7.81,4.31,0.87,48.98,55.12,315,31.08,Normal,17,3,1,0.9076666666666667,52.05
2025-01-02 17:35:00,BS_044,CELL_0193,-93.1,2.31,32.02,92.65,28.13,6.0,30.1,60.04,873,76.62,Faulty,17,3,1,0.2883933333333334,45.07
2025-01-02 17:36:00,BS_036,CELL_0049,-69.86,15.77,141.79,8.6,4.88,0.6,28.66,69.75,185,44.02,Normal,17,3,1,0.7963466666666668,49.205
2025-01-02 17:37:00,BS_044,CELL_0120,-68.23,24.78,125.25,8.28,4.03,0.09,45.93,52.77,341,35.96,Normal,17,3,1,0.8425400000000001,49.35
2025-01-02 17:38:00,BS_045,CELL_0190,-50.3,26.68,88.19,10.13,1.64,0.77,56.1,69.53,391,37.86,Normal,17,3,1,0.8724533333333335,62.815
2025-01-02 17:39:00,BS_041,CELL_0137,-100.46,1.05,30.06,146.51,30.54,18.36,24.57,86.08,884,76.61,Faulty,17,3,1,0.11550000000000005,55.325
2025-01-02 17:40:00,BS_003,CELL_0052,-70.78,21.48,129.08,5.91,3.82,0.82,20.87,74.01,170,48.06,Normal,17,3,1,0.8187266666666667,47.440000000000005
2025-01-02 17:41:00,BS_037,CELL_0147,-66.97,27.98,130.42,9.45,4.72,0.74,36.04,50.71,227,45.88,Normal,17,3,1,0.8721666666666668,43.375
2025-01-02 17:42:00,BS_014,CELL_0187,-103.07,3.61,11.62,197.85,47.36,10.45,89.64,45.15,898,50.97,Faulty,17,3,1,0.01068000000000005,67.395
2025-01-02 17:43:00,BS_050,CELL_0187,-54.42,25.77,149.8,9.61,2.86,0.86,67.09,63.72,389,25.6,Normal,17,3,1,0.9329133333333334,65.405
2025-01-02 17:44:00,BS_031,CELL_0071,-50.83,12.95,124.82,8.1,2.14,0.49,52.69,63.07,148,26.42,Normal,17,3,1,0.83226,57.879999999999995
2025-01-02 17:45:00,BS_001,CELL_0148,-65.44,26.48,108.1,12.59,3.58,0.91,40.78,51.15,157,42.17,Normal,17,3,1,0.8319066666666667,45.965
2025-01-02 17:46:00,BS_039,CELL_0030,-50.83,28.56,111.35,19.54,3.19,0.46,27.26,32.18,127,43.29,Normal,17,3,1,0.8955466666666668,29.72
2025-01-02 17:47:00,BS_011,CELL_0031,-109.46,-2.08,21.87,146.25,28.78,19.76,89.3,92.81,709,63.66,Faulty,17,3,1,0.04543333333333335,91.055
2025-01-02 17:48:00,BS_004,CELL_0030,-64.64,20.86,90.33,8.91,1.19,0.56,50.29,63.57,95,27.9,Normal,17,3,1,0.7820066666666667,56.93
2025-01-02 17:49:00,BS_007,CELL_0034,-62.88,15.75,127.88,16.7,1.25,0.36,65.66,31.88,366,43.04,Normal,17,3,1,0.7898666666666667,48.769999999999996
2025-01-02 17:50:00,BS_047,CELL_0088,-57.29,29.23,158.77,16.62,2.62,0.49,53.09,71.65,439,35.94,Normal,17,3,1,0.9431800000000001,62.370000000000005
2025-01-02 17:51:00,BS_040,CELL_0192,-109.76,0.2,39.52,142.77,25.47,5.33,22.78,71.45,720,60.21,Faulty,17,3,1,0.11878666666666665,47.115
2025-01-02 17:52:00,BS_001,CELL_0170,-114.41,4.18,39.9,276.7,41.88,19.88,59.07,48.23,901,56.28,Faulty,17,3,1,0.0,53.65
2025-01-02 17:53:00,BS_019,CELL_0006,-98.19,0.39,31.21,130.26,40.08,6.82,71.23,74.39,571,81.88,Faulty,17,3,1,0.17729333333333339,72.81
2025-01-02 17:54:00,BS_037,CELL_0171,-66.11,29.21,136.34,13.09,1.13,0.93,36.33,36.06,355,32.17,Normal,17,3,1,0.8840399999999999,36.195
2025-01-02 17:55:00,BS_038,CELL_0050,-100.69,3.87,14.83,92.44,20.08,9.71,47.5,93.22,869,60.22,Faulty,17,3,1,0.23851333333333335,70.36
2025-01-02 17:56:00,BS_048,CELL_0189,-63.17,19.56,90.63,8.41,2.33,0.03,52.76,66.24,159,42.89,Normal,17,3,1,0.7816799999999999,59.5
2025-01-02 17:57:00,BS_023,CELL_0033,-69.15,23.74,144.76,19.17,1.01,0.8,58.96,56.26,471,25.43,Normal,17,3,1,0.83474,57.61
2025-01-02 17:58:00,BS_030,CELL_0031,-106.44,1.61,32.47,206.27,29.65,17.37,60.47,61.31,890,81.96,Faulty,17,3,1,0.0,60.89
2025-01-02 17:59:00,BS_002,CELL_0067,-102.75,5.0,33.34,197.0,40.79,11.09,86.61,82.82,513,50.63,Faulty,17,3,1,0.05060666666666666,84.715
